product_id,product_name,store_id,stock_quantity,total_sales,lead_time
300,Electra Townie Balloon 3i EQ Ladies' - 2018,3,3,8,0.375
302,Electra Townie Original 1 - 2018,1,0,5,0.0
304,Electra Townie Original 21D EQ - 2017/2018,2,6,9,0.6666666666666666
310,Electra Townie Commute 27D Ladies - 2018,2,5,7,0.7142857142857143
313,Electra Townie Original 1 Ladies' - 2018,3,0,4,0.0
30,Surly Ice Cream Truck Frameset - 2017,1,30,30,1.0
34,Trek Session DH 27.5 Carbon Frameset - 2017,2,24,16,1.5
39,Trek Stache 5 - 2017,2,28,25,1.12
44,Haro SR 1.1 - 2017,2,24,22,1.0909090909090908
44,Haro SR 1.1 - 2017,3,26,22,1.1818181818181819
57,Trek Emonda S 5 - 2017,2,27,23,1.173913043478261
64,Electra Townie Original 7D - 2017,1,30,27,1.1111111111111112
64,Electra Townie Original 7D - 2017,2,30,27,1.1111111111111112
68,Sun Bicycles Cruz 3 - 2017,1,30,26,1.1538461538461537
69,Sun Bicycles Cruz 7 - 2017,3,29,29,1.0
75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,3,29,27,1.0740740740740742
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2,29,21,1.380952380952381
79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,3,29,21,1.380952380952381
80,Sun Bicycles Brickell Tandem CB - 2017,2,27,19,1.4210526315789473
80,Sun Bicycles Brickell Tandem CB - 2017,3,22,19,1.1578947368421053
86,Trek Girl's Kickster - 2017,2,24,24,1.0
86,Trek Girl's Kickster - 2017,3,27,24,1.125
90,Trek Precaliber 16 Girls - 2017,2,26,25,1.04
98,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,28,20,1.4
107,Sun Bicycles Cruz 7 - 2017,2,29,25,1.16
111,Sun Bicycles Drifter 7 - Women's - 2017,3,29,24,1.2083333333333333
114,Trek Marlin 6 - 2018,1,3,3,1.0
122,Surly Troll Frameset - 2018,3,8,5,1.6
123,Trek Farley Carbon Frameset - 2018,1,8,8,1.0
123,Trek Farley Carbon Frameset - 2018,3,15,8,1.875
124,Surly Krampus - 2018,3,11,9,1.2222222222222223
126,Surly Big Fat Dummy Frameset - 2018,2,13,7,1.8571428571428572
128,Surly ECR 27.5 - 2018,1,11,8,1.375
136,Trek Procaliber 6 - 2018,3,4,3,1.3333333333333333
138,Trek Fuel EX 5 Plus - 2018,1,6,6,1.0
140,Trek Remedy 9.8 27.5 - 2018,1,3,3,1.0
140,Trek Remedy 9.8 27.5 - 2018,3,3,3,1.0
144,Trek Domane ALR 4 Disc - 2018,2,4,3,1.3333333333333333
145,Trek Domane ALR 5 Disc - 2018,3,11,7,1.5714285714285714
146,Trek Domane SLR 6 - 2018,2,3,2,1.5
147,Trek Domane ALR 5 Gravel - 2018,1,8,7,1.1428571428571428
147,Trek Domane ALR 5 Gravel - 2018,2,13,7,1.8571428571428572
153,Trek Domane SL 7 Women's - 2018,3,7,7,1.0
155,Trek Domane SLR 9 Disc - 2018,1,8,5,1.6
163,Surly Pack Rat - 2018,3,11,8,1.375
165,Trek 1120 - 2018,2,6,4,1.5
167,Surly ECR Frameset - 2018,2,1,1,1.0
171,Trek Domane SL 6 - 2018,3,11,8,1.375
174,Trek Domane SLR Disc Frameset - 2018,3,1,1,1.0
175,Trek Domane SLR Frameset - 2018,3,3,3,1.0
177,Trek Domane SLR 6 Disc - 2018,3,2,2,1.0
181,Trek Domane SL 5 - 2018,3,8,5,1.6
193,Trek Lift+ - 2018,3,5,5,1.0
194,Trek XM700+ - 2018,2,15,8,1.875
197,Trek Verve+ Lowstep - 2018,3,8,5,1.6
199,Electra Townie Commute Go! Ladies' - 2018,1,2,2,1.0
202,Trek Powerfly 5 Women's - 2018,1,5,5,1.0
205,Trek Super Commuter+ 8S - 2018,1,9,8,1.125
205,Trek Super Commuter+ 8S - 2018,2,13,8,1.625
207,Trek Boone 7 Disc - 2018,2,8,8,1.0
211,Surly Straggler 650b - 2018,3,3,2,1.5
213,Electra Cruiser 1 - 2016/2017/2018,2,10,7,1.4285714285714286
213,Electra Cruiser 1 - 2016/2017/2018,3,10,7,1.4285714285714286
214,Electra Tiger Shark 3i - 2018,2,7,5,1.4
215,Electra Queen of Hearts 3i - 2018,2,11,6,1.8333333333333333
216,Electra Super Moto 8i - 2018,1,11,8,1.375
217,Electra Straight 8 3i - 2018,3,4,4,1.0
220,Electra Cruiser 1 Ladies' - 2018,2,6,6,1.0
223,Electra Cruiser Lux 3i - 2018,2,7,7,1.0
224,Electra Cruiser Lux 7D - 2018,2,4,4,1.0
225,Electra Delivery 3i - 2016/2017/2018,2,11,6,1.8333333333333333
229,Electra Cruiser Lux 1 - 2016/2018,3,7,6,1.1666666666666667
231,Electra Cruiser Lux 3i Ladies' - 2018,3,6,4,1.5
233,Electra Cruiser Lux Fat Tire 7D - 2018,1,5,3,1.6666666666666667
236,Electra Morningstar 3i Ladies' - 2018,3,3,3,1.0
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,2,6,4,1.5
242,Electra Townie Commute 8D Ladies' - 2018,1,10,9,1.1111111111111112
243,Electra Townie Original 21D EQ Ladies' - 2018,1,11,6,1.8333333333333333
243,Electra Townie Original 21D EQ Ladies' - 2018,3,7,6,1.1666666666666667
244,Electra Townie Original 21D Ladies' - 2018,3,5,3,1.6666666666666667
245,Electra Townie Original 3i EQ - 2017/2018,1,3,3,1.0
247,Electra Townie Original 7D EQ - 2018,3,3,2,1.5
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,3,11,7,1.5714285714285714
249,Electra White Water 3i - 2018,3,6,5,1.2
251,Electra Townie Commute Go! - 2018,3,10,6,1.6666666666666667
252,Electra Townie Commute Go! Ladies' - 2018,2,20,11,1.8181818181818181
254,Electra Townie Balloon 3i EQ - 2017/2018,2,7,5,1.4
256,Electra Townie Commute 27D - 2018,3,1,1,1.0
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,2,5,5,1.0
261,Electra Townie Balloon 7i EQ - 2018,1,3,3,1.0
261,Electra Townie Balloon 7i EQ - 2018,2,4,3,1.3333333333333333
263,Strider Classic 12 Balance Bike - 2018,1,21,11,1.9090909090909092
263,Strider Classic 12 Balance Bike - 2018,3,21,11,1.9090909090909092
264,Strider Sport 16 - 2018,3,7,5,1.4
266,Trek Superfly 20 - 2018,1,1,1,1.0
274,Trek Precaliber 20 Boy's - 2018,3,7,4,1.75
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,1,7,4,1.75
280,Trek Superfly 24 - 2017/2018,3,1,1,1.0
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,2,3,3,1.0
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,2,8,8,1.0
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,1,10,7,1.4285714285714286
286,"Electra Starship 1 16"" - 2018",3,7,5,1.4
289,"Electra Superbolt 1 20"" - 2018",1,2,2,1.0
289,"Electra Superbolt 1 20"" - 2018",3,2,2,1.0
295,"Electra Treasure 1 20"" - 2018",2,15,10,1.5
300,Electra Townie Balloon 3i EQ Ladies' - 2018,2,13,8,1.625
302,Electra Townie Original 1 - 2018,2,6,5,1.2
302,Electra Townie Original 1 - 2018,3,6,5,1.2
304,Electra Townie Original 21D EQ - 2017/2018,1,15,9,1.6666666666666667
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,3,7,6,1.1666666666666667
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,3,9,6,1.5
310,Electra Townie Commute 27D Ladies - 2018,3,8,7,1.1428571428571428
312,Electra Townie Commute 8D Ladies' - 2018,2,2,2,1.0
113,Trek Marlin 5 - 2018,3,23,8,2.875
115,Trek Fuel EX 8 29 - 2018,1,10,5,2.0
122,Surly Troll Frameset - 2018,2,11,5,2.2
123,Trek Farley Carbon Frameset - 2018,2,18,8,2.25
124,Surly Krampus - 2018,1,23,9,2.5555555555555554
127,Surly Pack Rat Frameset - 2018,1,12,5,2.4
127,Surly Pack Rat Frameset - 2018,2,12,5,2.4
128,Surly ECR 27.5 - 2018,3,20,8,2.5
129,Trek X-Caliber 7 - 2018,3,10,5,2.0
131,Heller Bloodhound Trail - 2018,2,9,4,2.25
132,Trek Procal AL Frameset - 2018,2,6,3,2.0
136,Trek Procaliber 6 - 2018,2,8,3,2.6666666666666665
137,Heller Shagamaw GX1 - 2018,1,12,5,2.4
138,Trek Fuel EX 5 Plus - 2018,2,16,6,2.6666666666666665
138,Trek Fuel EX 5 Plus - 2018,3,17,6,2.8333333333333335
142,Trek Fuel EX 8 29 XT - 2018,1,22,10,2.2
142,Trek Fuel EX 8 29 XT - 2018,2,24,10,2.4
142,Trek Fuel EX 8 29 XT - 2018,3,29,10,2.9
144,Trek Domane ALR 4 Disc - 2018,1,7,3,2.3333333333333335
148,Trek Domane SL 8 Disc - 2018,1,6,3,2.0
148,Trek Domane SL 8 Disc - 2018,3,6,3,2.0
150,Trek Emonda SL 7 - 2018,2,7,3,2.3333333333333335
156,Trek Domane SL Frameset - 2018,2,8,3,2.6666666666666665
158,Trek CrossRip 1 - 2018,1,11,5,2.2
159,Trek Emonda ALR 6 - 2018,1,18,7,2.5714285714285716
162,Trek Emonda SL 6 Disc - 2018,3,11,4,2.75
164,Surly Straggler 650b - 2018,2,9,4,2.25
170,Trek CrossRip 2 - 2018,2,2,1,2.0
172,Trek Domane ALR Disc Frameset - 2018,2,16,7,2.2857142857142856
185,Trek Conduit+ - 2018,3,15,7,2.142857142857143
194,Trek XM700+ - 2018,3,20,8,2.5
197,Trek Verve+ Lowstep - 2018,2,10,5,2.0
199,Electra Townie Commute Go! Ladies' - 2018,3,5,2,2.5
202,Trek Powerfly 5 Women's - 2018,3,11,5,2.2
204,Trek Super Commuter+ 7 - 2018,1,23,8,2.875
204,Trek Super Commuter+ 7 - 2018,3,16,8,2.0
209,Trek Crockett 7 Disc - 2018,2,11,5,2.2
210,Surly Straggler - 2018,2,10,5,2.0
211,Surly Straggler 650b - 2018,2,4,2,2.0
213,Electra Cruiser 1 - 2016/2017/2018,1,14,7,2.0
215,Electra Queen of Hearts 3i - 2018,3,12,6,2.0
216,Electra Super Moto 8i - 2018,2,19,8,2.375
217,Electra Straight 8 3i - 2018,1,11,4,2.75
225,Electra Delivery 3i - 2016/2017/2018,3,12,6,2.0
226,Electra Townie Original 21D EQ - 2017/2018,1,18,7,2.5714285714285716
226,Electra Townie Original 21D EQ - 2017/2018,3,14,7,2.0
228,Electra Cruiser 7D Tall - 2016/2018,2,7,3,2.3333333333333335
230,Electra Cruiser Lux 1 Ladies' - 2018,2,25,10,2.5
230,Electra Cruiser Lux 1 Ladies' - 2018,3,29,10,2.9
231,Electra Cruiser Lux 3i Ladies' - 2018,2,8,4,2.0
232,Electra Cruiser Lux 7D Ladies' - 2018,1,5,2,2.5
234,Electra Daydreamer 3i Ladies' - 2018,1,13,6,2.1666666666666665
234,Electra Daydreamer 3i Ladies' - 2018,2,12,6,2.0
236,Electra Morningstar 3i Ladies' - 2018,2,7,3,2.3333333333333335
237,Electra Relic 3i - 2018,3,16,6,2.6666666666666665
241,Electra Townie Commute 8D - 2018,3,8,3,2.6666666666666665
246,Electra Townie Original 3i EQ Ladies' - 2018,3,7,3,2.3333333333333335
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,1,14,7,2.0
249,Electra White Water 3i - 2018,2,10,5,2.0
252,Electra Townie Commute Go! Ladies' - 2018,1,28,11,2.5454545454545454
252,Electra Townie Commute Go! Ladies' - 2018,3,27,11,2.4545454545454546
253,Electra Townie Go! 8i Ladies' - 2018,1,16,6,2.6666666666666665
253,Electra Townie Go! 8i Ladies' - 2018,3,15,6,2.5
264,Strider Sport 16 - 2018,2,13,5,2.6
265,Strider Strider 20 Sport - 2018,3,22,9,2.4444444444444446
268,Trek Kickster - 2018,1,23,8,2.875
268,Trek Kickster - 2018,3,17,8,2.125
271,Trek Precaliber 16 Girl's - 2018,3,23,8,2.875
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,2,9,4,2.25
277,Trek Precaliber 24 21-speed Boy's - 2018,2,4,2,2.0
282,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,3,18,8,2.25
285,Electra Soft Serve 1 (16-inch) - Girl's - 2018,3,2,1,2.0
287,Electra Straight 8 1 (16-inch) - Boy's - 2018,1,2,1,2.0
288,Electra Straight 8 1 (20-inch) - Boy's - 2018,3,2,1,2.0
289,"Electra Superbolt 1 20"" - 2018",2,5,2,2.5
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,2,12,6,2.0
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,3,14,6,2.3333333333333335
295,"Electra Treasure 1 20"" - 2018",1,24,10,2.4
297,"Electra Under-The-Sea 1 16"" - 2018",1,22,8,2.75
297,"Electra Under-The-Sea 1 16"" - 2018",3,22,8,2.75
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,3,14,5,2.8
301,Electra Townie Balloon 7i EQ - 2018,1,10,5,2.0
304,Electra Townie Original 21D EQ - 2017/2018,3,23,9,2.5555555555555554
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2,17,6,2.8333333333333335
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,2,15,6,2.5
310,Electra Townie Commute 27D Ladies - 2018,1,18,7,2.5714285714285716
113,Trek Marlin 5 - 2018,1,24,8,3.0
115,Trek Fuel EX 8 29 - 2018,2,19,5,3.8
117,Trek Ticket S Frame - 2018,1,15,4,3.75
118,Trek X-Caliber 8 - 2018,3,9,3,3.0
119,Trek Kids' Neko - 2018,1,17,5,3.4
128,Surly ECR 27.5 - 2018,2,28,8,3.5
130,Trek Stache Carbon Frameset - 2018,2,17,5,3.4
133,Trek Procaliber Frameset - 2018,1,9,3,3.0
135,Trek X-Caliber Frameset - 2018,1,15,4,3.75
135,Trek X-Caliber Frameset - 2018,3,15,4,3.75
137,Heller Shagamaw GX1 - 2018,3,17,5,3.4
139,Trek Remedy 7 27.5 - 2018,1,17,5,3.4
141,Trek Stache 5 - 2018,1,21,7,3.0
144,Trek Domane ALR 4 Disc - 2018,3,9,3,3.0
145,Trek Domane ALR 5 Disc - 2018,2,23,7,3.2857142857142856
146,Trek Domane SLR 6 - 2018,1,6,2,3.0
151,Trek Domane ALR 4 Disc Women's - 2018,1,24,7,3.4285714285714284
153,Trek Domane SL 7 Women's - 2018,1,25,7,3.5714285714285716
153,Trek Domane SL 7 Women's - 2018,2,21,7,3.0
158,Trek CrossRip 1 - 2018,3,17,5,3.4
161,Surly ECR - 2018,2,9,3,3.0
161,Surly ECR - 2018,3,11,3,3.6666666666666665
162,Trek Emonda SL 6 Disc - 2018,1,14,4,3.5
163,Surly Pack Rat - 2018,2,30,8,3.75
164,Surly Straggler 650b - 2018,1,15,4,3.75
171,Trek Domane SL 6 - 2018,2,28,8,3.5
172,Trek Domane ALR Disc Frameset - 2018,3,22,7,3.142857142857143
173,Trek Domane ALR Frameset - 2018,2,17,5,3.4
173,Trek Domane ALR Frameset - 2018,3,15,5,3.0
178,Trek Domane AL 2 - 2018,3,12,4,3.0
181,Trek Domane SL 5 - 2018,1,19,5,3.8
184,Trek Domane SL 6 Disc - 2018,3,21,6,3.5
187,Trek Neko+ - 2018,2,10,3,3.3333333333333335
188,Trek XM700+ Lowstep - 2018,2,27,7,3.857142857142857
189,Trek Lift+ Lowstep - 2018,1,6,2,3.0
190,Trek Dual Sport+ - 2018,1,21,6,3.5
190,Trek Dual Sport+ - 2018,2,18,6,3.0
190,Trek Dual Sport+ - 2018,3,20,6,3.3333333333333335
194,Trek XM700+ - 2018,1,24,8,3.0
204,Trek Super Commuter+ 7 - 2018,2,25,8,3.125
207,Trek Boone 7 Disc - 2018,1,27,8,3.375
207,Trek Boone 7 Disc - 2018,3,29,8,3.625
219,Electra Moto 3i - 2018,2,16,5,3.2
221,Electra Cruiser 7D Ladies' - 2016/2018,1,7,2,3.5
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,2,12,4,3.0
233,Electra Cruiser Lux Fat Tire 7D - 2018,3,9,3,3.0
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,3,12,4,3.0
243,Electra Townie Original 21D EQ Ladies' - 2018,2,18,6,3.0
244,Electra Townie Original 21D Ladies' - 2018,1,10,3,3.3333333333333335
245,Electra Townie Original 3i EQ - 2017/2018,3,10,3,3.3333333333333335
246,Electra Townie Original 3i EQ Ladies' - 2018,2,10,3,3.3333333333333335
248,Electra Townie Original 7D EQ Ladies' - 2017/2018,2,26,7,3.7142857142857144
250,Electra Townie Go! 8i - 2017/2018,1,3,1,3.0
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1,17,5,3.4
259,Electra Amsterdam Royal 8i Ladies - 2018,1,10,3,3.3333333333333335
260,Electra Townie Balloon 3i EQ Ladies' - 2018,1,20,6,3.3333333333333335
260,Electra Townie Balloon 3i EQ Ladies' - 2018,2,20,6,3.3333333333333335
264,Strider Sport 16 - 2018,1,16,5,3.2
265,Strider Strider 20 Sport - 2018,1,28,9,3.111111111111111
269,Trek Precaliber 12 Boy's - 2018,1,22,6,3.6666666666666665
271,Trek Precaliber 16 Girl's - 2018,2,26,8,3.25
274,Trek Precaliber 20 Boy's - 2018,2,15,4,3.75
276,Trek Precaliber 24 (7-Speed) - Boys - 2018,3,14,4,3.5
281,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,11,3,3.6666666666666665
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,3,16,5,3.2
293,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,1,18,6,3.0
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,1,3,1,3.0
306,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,21,6,3.5
308,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,1,23,6,3.8333333333333335
313,Electra Townie Original 1 Ladies' - 2018,1,14,4,3.5
112,Trek 820 - 2018,1,17,4,4.25
114,Trek Marlin 6 - 2018,2,12,3,4.0
114,Trek Marlin 6 - 2018,3,12,3,4.0
117,Trek Ticket S Frame - 2018,2,18,4,4.5
118,Trek X-Caliber 8 - 2018,1,12,3,4.0
119,Trek Kids' Neko - 2018,2,23,5,4.6
120,Trek Fuel EX 7 29 - 2018,2,16,4,4.0
122,Surly Troll Frameset - 2018,1,22,5,4.4
126,Surly Big Fat Dummy Frameset - 2018,1,28,7,4.0
129,Trek X-Caliber 7 - 2018,1,21,5,4.2
129,Trek X-Caliber 7 - 2018,2,21,5,4.2
130,Trek Stache Carbon Frameset - 2018,1,22,5,4.4
130,Trek Stache Carbon Frameset - 2018,3,20,5,4.0
134,Trek Remedy 27.5 C Frameset - 2018,2,13,3,4.333333333333333
136,Trek Procaliber 6 - 2018,1,12,3,4.0
139,Trek Remedy 7 27.5 - 2018,2,24,5,4.8
139,Trek Remedy 7 27.5 - 2018,3,21,5,4.2
140,Trek Remedy 9.8 27.5 - 2018,2,13,3,4.333333333333333
141,Trek Stache 5 - 2018,2,28,7,4.0
146,Trek Domane SLR 6 - 2018,3,9,2,4.5
152,Trek Domane SL 5 Disc Women's - 2018,1,12,3,4.0
155,Trek Domane SLR 9 Disc - 2018,2,21,5,4.2
156,Trek Domane SL Frameset - 2018,1,13,3,4.333333333333333
156,Trek Domane SL Frameset - 2018,3,14,3,4.666666666666667
159,Trek Emonda ALR 6 - 2018,2,30,7,4.285714285714286
162,Trek Emonda SL 6 Disc - 2018,2,18,4,4.5
164,Surly Straggler 650b - 2018,3,18,4,4.5
165,Trek 1120 - 2018,1,16,4,4.0
165,Trek 1120 - 2018,3,19,4,4.75
166,Trek Domane AL 2 Women's - 2018,1,23,5,4.6
177,Trek Domane SLR 6 Disc - 2018,2,9,2,4.5
182,Trek Domane SL 5 Disc - 2018,2,21,5,4.2
186,Trek CrossRip+ - 2018,2,16,4,4.0
188,Trek XM700+ Lowstep - 2018,1,30,7,4.285714285714286
188,Trek XM700+ Lowstep - 2018,3,29,7,4.142857142857143
193,Trek Lift+ - 2018,2,21,5,4.2
197,Trek Verve+ Lowstep - 2018,1,22,5,4.4
198,Electra Townie Commute Go! - 2018,3,27,6,4.5
206,Trek Boone 5 Disc - 2018,2,9,2,4.5
208,Trek Crockett 5 Disc - 2018,1,13,3,4.333333333333333
208,Trek Crockett 5 Disc - 2018,2,12,3,4.0
208,Trek Crockett 5 Disc - 2018,3,12,3,4.0
209,Trek Crockett 7 Disc - 2018,1,22,5,4.4
210,Surly Straggler - 2018,3,22,5,4.4
223,Electra Cruiser Lux 3i - 2018,3,29,7,4.142857142857143
224,Electra Cruiser Lux 7D - 2018,1,16,4,4.0
225,Electra Delivery 3i - 2016/2017/2018,1,24,6,4.0
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,1,19,4,4.75
229,Electra Cruiser Lux 1 - 2016/2018,1,27,6,4.5
229,Electra Cruiser Lux 1 - 2016/2018,2,29,6,4.833333333333333
234,Electra Daydreamer 3i Ladies' - 2018,3,24,6,4.0
237,Electra Relic 3i - 2018,1,26,6,4.333333333333333
240,Electra Townie Commute 27D Ladies - 2018,1,17,4,4.25
240,Electra Townie Commute 27D Ladies - 2018,2,19,4,4.75
253,Electra Townie Go! 8i Ladies' - 2018,2,29,6,4.833333333333333
254,Electra Townie Balloon 3i EQ - 2017/2018,1,24,5,4.8
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,1,13,3,4.333333333333333
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,2,12,3,4.0
269,Trek Precaliber 12 Boy's - 2018,3,26,6,4.333333333333333
274,Trek Precaliber 20 Boy's - 2018,1,19,4,4.75
275,Trek Precaliber 20 Girl's - 2018,3,23,5,4.6
278,Trek Precaliber 24 21-speed Girl's - 2018,2,8,2,4.0
283,Electra Heartchya 1 (20-inch) - Girl's - 2018,2,28,7,4.0
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,2,22,5,4.4
115,Trek Fuel EX 8 29 - 2018,3,25,5,5.0
116,Trek Marlin 7 - 2017/2018,2,17,3,5.666666666666667
117,Trek Ticket S Frame - 2018,3,23,4,5.75
119,Trek Kids' Neko - 2018,3,29,5,5.8
120,Trek Fuel EX 7 29 - 2018,1,23,4,5.75
131,Heller Bloodhound Trail - 2018,1,20,4,5.0
131,Heller Bloodhound Trail - 2018,3,23,4,5.75
132,Trek Procal AL Frameset - 2018,3,16,3,5.333333333333333
133,Trek Procaliber Frameset - 2018,3,16,3,5.333333333333333
134,Trek Remedy 27.5 C Frameset - 2018,3,17,3,5.666666666666667
149,Trek Domane SLR 8 Disc - 2018,2,22,4,5.5
155,Trek Domane SLR 9 Disc - 2018,3,25,5,5.0
160,Trek Emonda SLR 6 - 2018,3,27,5,5.4
161,Surly ECR - 2018,1,17,3,5.666666666666667
166,Trek Domane AL 2 Women's - 2018,2,27,5,5.4
166,Trek Domane AL 2 Women's - 2018,3,27,5,5.4
168,Surly Straggler - 2018,3,23,4,5.75
178,Trek Domane AL 2 - 2018,1,23,4,5.75
179,Trek Domane AL 3 - 2018,1,16,3,5.333333333333333
179,Trek Domane AL 3 - 2018,2,16,3,5.333333333333333
181,Trek Domane SL 5 - 2018,2,29,5,5.8
182,Trek Domane SL 5 Disc - 2018,1,28,5,5.6
182,Trek Domane SL 5 Disc - 2018,3,28,5,5.6
187,Trek Neko+ - 2018,1,16,3,5.333333333333333
191,Electra Loft Go! 8i - 2018,2,15,3,5.0
196,Trek Verve+ - 2018,1,26,5,5.2
196,Trek Verve+ - 2018,2,28,5,5.6
196,Trek Verve+ - 2018,3,25,5,5.0
206,Trek Boone 5 Disc - 2018,1,10,2,5.0
210,Surly Straggler - 2018,1,25,5,5.0
217,Electra Straight 8 3i - 2018,2,22,4,5.5
219,Electra Moto 3i - 2018,3,29,5,5.8
224,Electra Cruiser Lux 7D - 2018,3,23,4,5.75
227,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,3,22,4,5.5
232,Electra Cruiser Lux 7D Ladies' - 2018,2,11,2,5.5
237,Electra Relic 3i - 2018,2,30,6,5.0
238,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,20,4,5.0
241,Electra Townie Commute 8D - 2018,1,17,3,5.666666666666667
249,Electra White Water 3i - 2018,1,27,5,5.4
255,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,3,17,3,5.666666666666667
257,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,3,25,5,5.0
259,Electra Amsterdam Royal 8i Ladies - 2018,2,16,3,5.333333333333333
275,Trek Precaliber 20 Girl's - 2018,1,28,5,5.6
286,"Electra Starship 1 16"" - 2018",1,28,5,5.6
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,1,26,5,5.2
298,Electra Water Lily 1 (16-inch) - Girl's - 2018,2,27,5,5.4
301,Electra Townie Balloon 7i EQ - 2018,2,26,5,5.2
301,Electra Townie Balloon 7i EQ - 2018,3,29,5,5.8
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,1,17,3,5.666666666666667
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,3,17,3,5.666666666666667
112,Trek 820 - 2018,3,24,4,6.0
120,Trek Fuel EX 7 29 - 2018,3,25,4,6.25
169,Trek Emonda SLR 8 - 2018,1,25,4,6.25
176,Trek Madone 9 Frameset - 2018,3,6,1,6.0
179,Trek Domane AL 3 - 2018,3,20,3,6.666666666666667
189,Trek Lift+ Lowstep - 2018,2,13,2,6.5
193,Trek Lift+ - 2018,1,30,5,6.0
199,Electra Townie Commute Go! Ladies' - 2018,2,13,2,6.5
211,Surly Straggler 650b - 2018,1,13,2,6.5
214,Electra Tiger Shark 3i - 2018,3,30,5,6.0
219,Electra Moto 3i - 2018,1,30,5,6.0
221,Electra Cruiser 7D Ladies' - 2016/2018,2,12,2,6.0
231,Electra Cruiser Lux 3i Ladies' - 2018,1,25,4,6.25
236,Electra Morningstar 3i Ladies' - 2018,1,18,3,6.0
240,Electra Townie Commute 27D Ladies - 2018,3,26,4,6.5
245,Electra Townie Original 3i EQ - 2017/2018,2,18,3,6.0
262,Trek MT 201 - 2018,1,6,1,6.0
270,Trek Precaliber 16 Boy's - 2018,3,6,1,6.0
272,Trek Precaliber 20 6-speed Boy's - 2018,3,12,2,6.0
277,Trek Precaliber 24 21-speed Boy's - 2018,1,13,2,6.5
290,"Electra Superbolt 3i 20"" - 2018",3,6,1,6.0
292,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,1,30,5,6.0
303,Electra Townie Go! 8i - 2017/2018,1,12,2,6.0
303,Electra Townie Go! 8i - 2017/2018,3,13,2,6.5
307,Electra Townie Balloon 8D EQ - 2016/2017/2018,2,18,3,6.0
311,Electra Townie Commute 8D - 2018,1,20,3,6.666666666666667
313,Electra Townie Original 1 Ladies' - 2018,2,24,4,6.0
135,Trek X-Caliber Frameset - 2018,2,30,4,7.5
150,Trek Emonda SL 7 - 2018,1,22,3,7.333333333333333
150,Trek Emonda SL 7 - 2018,3,21,3,7.0
152,Trek Domane SL 5 Disc Women's - 2018,2,21,3,7.0
168,Surly Straggler - 2018,2,29,4,7.25
186,Trek CrossRip+ - 2018,3,30,4,7.5
191,Electra Loft Go! 8i - 2018,1,21,3,7.0
191,Electra Loft Go! 8i - 2018,3,23,3,7.666666666666667
228,Electra Cruiser 7D Tall - 2016/2018,1,22,3,7.333333333333333
247,Electra Townie Original 7D EQ - 2018,1,15,2,7.5
272,Trek Precaliber 20 6-speed Boy's - 2018,1,14,2,7.0
278,Trek Precaliber 24 21-speed Girl's - 2018,3,15,2,7.5
294,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,2,7,1,7.0
